,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_gas,SWH_production,PV_production,wind_production,occupants
8004,1998,11,30,13,13.0,6600065.502103421,17662512.97665727,669119.9999999999,0.0,8344033.422628591,0.0,258748.704,1487212.8768,10928073.161091313,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,13637165.823539037,0.0,0.0,0.0,1.079022912
8005,1998,11,30,14,14.0,5820140.148781525,8634978.988156375,669119.9999999999,0.0,6839698.321274037,0.0,258748.704,1487212.8768,8975445.182246212,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,11684537.844693936,0.0,0.0,0.0,1.079022912
8006,1998,11,30,15,14.0,6082965.85202531,7999004.087689968,669119.9999999999,0.0,6751400.340424452,0.0,258748.704,1487212.8768,8860670.68754568,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,11569763.349993404,0.0,0.0,0.0,1.079022912
8007,1998,11,30,16,14.0,2924844.3867312386,3552555.825641114,669119.9999999999,0.0,8264608.408173011,0.0,258748.704,1487212.8768,10825864.943750117,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,13534957.606197841,0.0,0.0,0.0,1.079022912
8008,1998,11,30,17,13.0,-393071.18177033204,-3635988.568025976,669119.9999999999,0.0,11918200.142092116,0.0,965941.6320000001,1995315.8399999999,15540216.342821272,0.0,3303684.1273671095,427133.3476061946,480776.4280735989,3869167.2476797937,18843900.470188383,0.0,0.0,0.0,1.315846784
8009,1998,11,30,18,11.0,-550460.5247428146,-5091872.077978725,669119.9999999999,0.0,16322807.422425602,0.0,1344931.2,2425292.352,21178801.8306045,0.0,6194547.734920159,427133.3476061946,480776.4280735989,4678133.327679793,27373349.56552466,0.0,0.0,0.0,2.46726848
8010,1998,11,30,19,10.0,-643440.6656879075,-5951957.337872786,669119.9999999999,0.0,19052223.08594606,0.0,2007360.0,2810304.0,24707732.67017205,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,34753069.31794269,0.0,0.0,0.0,4.001025344
8011,1998,11,30,20,8.0,-586376.881809037,-5424105.703221257,669119.9999999999,0.0,22869511.87540102,0.0,2007360.0,2810304.0,29650747.689595565,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,39696084.3373662,0.0,0.0,0.0,4.001025344
8012,1998,11,30,21,11.0,-579301.5478550376,-5358657.421676316,669119.9999999999,0.0,21365519.474439505,0.0,2007360.0,2810304.0,27702302.680518355,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,37747639.32828899,0.0,0.0,0.0,4.001025344
8013,1998,11,30,22,9.2,-493934.54561368417,-4568995.2469062265,669119.9999999999,0.0,22835820.152150813,0.0,2007360.0,2810304.0,29607065.743484855,0.0,10045336.647770634,427133.3476061946,480776.4280735989,5725573.775679793,39652402.39125549,0.0,0.0,0.0,4.001025344
