,floor_1_perimeter,floor_1_core,floor_2_perimeter,floor_2_core,floor_3_perimeter,floor_3_core,floor_1_plenum,floor_2_plenum,floor_3_plenum
1639,21.963180271737453,22.36490680647241,21.94794317181068,22.281371652609057,21.914505819377105,22.00360399461648,18.76066896183768,18.350509819298644,16.015452569867062
1640,23.17022177805333,23.34524416566809,23.171157724055227,23.322274162936807,23.194182770266835,23.270164102333386,19.232302128250815,18.926724973475004,16.098363371975953
1641,23.236126857964383,23.58238975092669,23.2403858655911,23.34658696926,23.2500284542562,23.28803393499004,19.616509168973746,19.373211998040226,16.264915668933973
1642,23.176086739727207,23.815798381362615,23.173624013685064,23.52861350719163,23.172837118404125,23.172409102024453,19.834389841299586,19.61605886672581,16.48002308513742
1643,23.227490456592548,24.013223409782103,23.226682952887142,23.717177061494354,23.218868668094867,23.10717808226458,20.05187223528011,19.817906162596362,16.857162333501922
1644,23.184813005015133,23.87733285435053,23.185779857509214,23.583030856802903,23.1809025051348,23.002247390923635,20.29195602025704,20.032917579061586,17.354329387978407
1645,23.403288237067507,24.07443261325644,23.231863602309808,23.996887501697838,23.23903917134451,23.1554490078299,20.481020139928123,20.22037694074645,17.76646231051729
1646,23.112189763234873,24.07994484159124,23.02631454282017,24.06060987990098,23.02847991963916,23.349008476747017,20.63615881737239,20.352498743609225,17.80993576701631
1647,22.927860594590598,24.04940751182066,22.915837547768756,24.052136255835606,22.91917957739927,23.467880847219337,20.734348706311444,20.45869569367366,17.8043160650746
1648,22.8798981767938,24.031684513847612,22.8827008228745,24.042726620300435,22.886019872342953,23.565204249025115,20.796373376623805,20.538921419430658,17.681727078696742
1649,22.694250613001813,23.520727214485365,22.6996538204367,23.399998038244135,22.700080348462325,22.888832752167954,20.801006445942377,20.563701125292933,17.520213223930387
1650,22.753209483385255,22.959640210051198,22.754600406762943,22.9314478478962,22.74990476551014,22.791262283218035,20.72142830012003,20.49053464226699,17.44026214691085
1651,22.844947618974405,22.927977205224266,22.85021450007154,22.926653152670134,22.85953068208688,22.892960626135764,20.625867010941654,20.43684545806576,17.340371651505183
1652,22.893305140586357,22.930720801318213,22.898777994712823,22.936793432926148,22.90582476722123,22.93206117604908,20.587345621893707,20.428076297208563,17.23503831598758
