,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_district_cooling,total_district_heating,SWH_production,PV_production,wind_production,occupants
7495,1998,11,9,8,6.0,332349471.41006935,393106193.95154977,693873653.7600001,0.0,6426760875.736098,2199446275.714914,1565051351.04,7604504755.199999,11767782843.126047,4680921980.484656,1108674133.5857637,130457878.0830862,274669943.8695298,9574683928.192614,4680921980.484656,12876456976.711811,0.0,0.0,0.0,1128.9423157894737
7496,1998,11,9,9,9.0,363614922.4147953,813912048.9974079,693873653.7600001,0.0,4468593859.526417,2321956284.0739036,1565051351.04,7604504755.199999,8661646626.443714,4941741815.062056,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,4941741815.062056,10166275807.738678,0.0,0.0,0.0,1532.1359999999997
7497,1998,11,9,10,10.0,446913376.636922,667585476.9175036,693873653.7600001,0.0,3801570439.6812997,2365747820.442368,1565051351.04,7604504755.199999,7604808652.159346,5034978014.775898,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,5034978014.775898,9109437833.454311,0.0,0.0,0.0,1532.1359999999997
7498,1998,11,9,11,11.0,522715143.8186255,854117441.8781067,693873653.7600001,0.0,3157702386.558952,2400528500.3710613,1565051351.04,7604504755.199999,6580148932.465518,5109027903.749178,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,5109027903.749178,8084778113.760483,0.0,0.0,0.0,1532.1359999999997
7499,1998,11,9,12,12.0,454917599.71717715,651365809.2506719,693873653.7600001,0.0,2474849011.516576,2448931297.563814,1565051351.04,7604504755.199999,5500377815.170653,5212083360.618008,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,5212083360.618008,7005006996.465618,0.0,0.0,0.0,1532.1359999999997
7500,1998,11,9,13,12.0,514309030.48433197,611362741.8115196,693873653.7600001,0.0,2475694130.2248116,2446647216.2554665,1582701557.76,7692755788.799999,5500360371.71122,5207224894.06788,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,5207224894.06788,6609034505.296984,0.0,0.0,0.0,1128.9423157894737
7501,1998,11,9,14,12.0,501972965.8152255,491799780.1977256,693873653.7600001,0.0,2392339170.2813325,2507031207.514017,1600351764.48,7781006822.4,5401465761.759189,5335758739.282803,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,5335758739.282803,6906094943.054153,0.0,0.0,0.0,1532.1359999999997
7502,1998,11,9,15,13.0,388147669.59168756,273488434.3467716,693873653.7600001,0.0,1712074066.7329829,2556089948.7452583,1600351764.48,7781006822.4,4326294945.731484,5440210145.690026,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,5440210145.690026,5830924127.026449,0.0,0.0,0.0,1532.1359999999997
7503,1998,11,9,16,12.0,228860743.3213141,173170071.66156122,693873653.7600001,0.0,2320414309.1108713,2541107161.711307,1600351764.48,7781006822.4,5305200284.064027,5408307615.944867,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,5408307615.944867,6809829465.358992,0.0,0.0,0.0,1532.1359999999997
7504,1998,11,9,17,10.0,-7240701.203989857,-50710823.31699829,693873653.7600001,0.0,3559337105.2567654,2496288045.901199,1600351764.48,7781006822.4,7290175353.474453,5312880196.931985,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,5312880196.931985,8794804534.769417,0.0,0.0,0.0,1532.1359999999997
7505,1998,11,9,18,9.0,-50864026.29660871,-116493702.7551744,693873653.7600001,0.0,4443650139.401377,2274162128.210046,1441499904.0,6986747520.0,8592110742.247915,4840060795.716074,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,4840060795.716074,9700784875.83368,0.0,0.0,0.0,1128.9423157894737
7506,1998,11,9,19,7.0,-64702185.461482815,-148187190.62479508,693873653.7600001,0.0,5809407216.145834,2148835406.6224766,1406199490.56,6810245452.8,10734447709.871422,4573259911.172655,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,4573259911.172655,11526357805.289824,0.0,0.0,0.0,806.3873684210527
7507,1998,11,9,20,7.0,-77589762.85475159,-177703564.3646745,693873653.7600001,0.0,5814738216.059057,2144673889.89441,1406199490.56,6810245452.8,10740594597.051304,4564400668.96071,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,4564400668.96071,11532504692.469706,0.0,0.0,0.0,806.3873684210527
7508,1998,11,9,21,4.0,-77105292.81801859,-176593984.32231116,693873653.7600001,0.0,7774719969.584721,2028023468.7300494,1388549283.8400002,6721994419.199999,13853237017.057684,4316046916.793571,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,4316046916.793571,14645147112.476086,0.0,0.0,0.0,806.3873684210527
7509,1998,11,9,22,3.0,-79545720.66432881,-182183287.7420931,693873653.7600001,0.0,8427425120.362817,1989449641.123908,1388549283.8400002,6721994419.199999,14889968919.501938,4233918890.64341,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,4233918890.64341,15681879014.92034,0.0,0.0,0.0,806.3873684210527
7510,1998,11,9,23,2.0,-58737284.62528059,-134525798.95822617,693873653.7600001,0.0,9112550004.252497,1931662811.5503438,1370899077.12,6633743385.6,15968002378.276554,4110894592.3708835,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,4110894592.3708835,16759912473.694956,0.0,0.0,0.0,806.3873684210527
7511,1998,11,9,24,3.0,-78297468.89249133,-179324421.044752,693873653.7600001,0.0,8473921942.984226,1957485169.1390269,1370899077.12,6633743385.6,14946181704.92892,4165875843.085352,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,4165875843.085352,15738091800.347322,0.0,0.0,0.0,806.3873684210527
7512,1998,11,10,1,1.0,-78394174.21792951,-179545904.9157052,693873653.7600001,0.0,9770528915.95049,1907896854.932124,1388549283.8400002,6721994419.199999,17023630798.742363,4060284643.201449,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,4060284643.201449,17815540894.160767,0.0,0.0,0.0,806.3873684210527
7513,1998,11,10,2,1.0,-65820026.91872104,-150747379.03157884,693873653.7600001,0.0,9790268629.689352,1899940542.570301,1388549283.8400002,6721994419.199999,17051293536.38233,4043345411.4672093,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,4043345411.4672093,17843203631.80073,0.0,0.0,0.0,806.3873684210527
7514,1998,11,10,3,2.0,-62225738.395590626,-142515392.51151437,693873653.7600001,0.0,9148312765.506754,1925295589.4156106,1388549283.8400002,6721994419.199999,16023302846.931227,4097330955.185355,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,4097330955.185355,16815212942.349628,0.0,0.0,0.0,806.3873684210527
7515,1998,11,10,4,2.0,-62225738.395590626,-142515392.51151437,693873653.7600001,0.0,9162238445.646816,1920517521.9570851,1388549283.8400002,6721994419.199999,16043310548.082132,4087158586.2014437,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,4087158586.2014437,16835220643.500534,0.0,0.0,0.0,806.3873684210527
7516,1998,11,10,5,2.0,-43946504.18826401,-100650525.897868,693873653.7600001,0.0,9180870334.414326,1914098632.6414974,1388549283.8400002,6721994419.199999,16070079262.375048,4073492551.085212,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,4073492551.085212,16861989357.79345,0.0,0.0,0.0,806.3873684210527
7517,1998,11,10,6,2.0,-43946504.18826401,-100650525.897868,693873653.7600001,0.0,9167228916.837343,1927763322.9805956,1406199490.56,6810245452.8,16056269102.110123,4102576081.8510013,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,4102576081.8510013,16848179197.528524,0.0,0.0,0.0,806.3873684210527
7518,1998,11,10,7,3.0,-50416176.26711298,-115467993.38819002,693873653.7600001,0.0,8353255400.395658,2072564654.8960576,1494450524.1599998,7251500620.800001,14819935110.982683,4410807602.323598,1108674133.5857637,130457878.0830862,274669943.8695298,9151078966.912617,4410807602.323598,15928609244.568447,0.0,0.0,0.0,1128.9423157894737
7519,1998,11,10,8,5.0,257531997.41179124,264935893.5192235,693873653.7600001,0.0,7025700786.280007,2193200360.346207,1565051351.04,7604504755.199999,12736724684.012442,4667608324.226314,1108674133.5857637,130457878.0830862,274669943.8695298,9574683928.192614,4667608324.226314,13845398817.598206,0.0,0.0,0.0,1128.9423157894737
7520,1998,11,10,9,7.0,232587529.33600855,221350720.61892977,693873653.7600001,0.0,5687445642.074745,2293308491.213062,1565051351.04,7604504755.199999,10623806857.985483,4880732533.434525,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,4880732533.434525,12128436039.280449,0.0,0.0,0.0,1532.1359999999997
7521,1998,11,10,10,7.0,149623202.89571536,80879508.04236016,693873653.7600001,0.0,5661184399.74363,2305779914.8874297,1565051351.04,7604504755.199999,10588677377.527864,4907284227.3342705,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,4907284227.3342705,12093306558.82283,0.0,0.0,0.0,1532.1359999999997
7522,1998,11,10,11,8.0,179837878.34103468,103398698.73298493,693873653.7600001,0.0,5015380587.67027,2341047386.5785036,1565051351.04,7604504755.199999,9561165869.594982,4982371030.006279,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,4982371030.006279,11065795050.889946,0.0,0.0,0.0,1532.1359999999997
7523,1998,11,10,12,9.0,185728170.3805204,84675067.76369059,693873653.7600001,0.0,4363711407.395751,2378656774.6861205,1565051351.04,7604504755.199999,8525539044.202666,5062444407.411302,1504629181.2949648,130457878.0830862,274669943.8695298,9574683928.192614,5062444407.411302,10030168225.497631,0.0,0.0,0.0,1532.1359999999997
7524,1998,11,10,13,10.6,211603591.6573405,99188179.04936467,693873653.7600001,0.0,3345106756.7771645,2422196354.894308,1582701557.76,7692755788.799999,6897571366.93947,5155151349.610298,1108674133.5857637,130457878.0830862,274669943.8695298,9680585168.512615,5155151349.610298,8006245500.525234,0.0,0.0,0.0,1128.9423157894737
7525,1998,11,10,14,12.0,150362775.97415882,64219948.9341547,693873653.7600001,0.0,2364502833.617826,2524436113.7738595,1600351764.48,7781006822.4,5366785176.716728,5372802833.997477,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,5372802833.997477,6871414358.011693,0.0,0.0,0.0,1532.1359999999997
7526,1998,11,10,15,12.0,110452655.90967782,29975884.54632581,693873653.7600001,0.0,2347875025.0171533,2534507776.981352,1600351764.48,7781006822.4,5345857283.827479,5394244146.517459,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,5394244146.517459,6850486465.122444,0.0,0.0,0.0,1532.1359999999997
7527,1998,11,10,16,12.0,65914802.8353617,11502952.588737002,693873653.7600001,0.0,2332571082.0258393,2543020294.289321,1600351764.48,7781006822.4,5326139649.159361,5412365972.858251,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,5412365972.858251,6830768830.454326,0.0,0.0,0.0,1532.1359999999997
7528,1998,11,10,17,12.0,29524042.952437982,-3584677.70228431,693873653.7600001,0.0,2319608911.9095078,2550837053.5591483,1600351764.48,7781006822.4,5309806140.431108,5429006330.09144,1504629181.2949648,130457878.0830862,274669943.8695298,9786486408.832615,5429006330.09144,6814435321.726073,0.0,0.0,0.0,1532.1359999999997
7529,1998,11,10,18,12.0,-11609022.942796836,-26588104.922915675,693873653.7600001,0.0,2559485718.8836355,2361170780.4198065,1441499904.0,6986747520.0,5584750137.32908,5025298609.206254,1108674133.5857637,130457878.0830862,274669943.8695298,8833375245.952616,5025298609.206254,6693424270.914844,0.0,0.0,0.0,1128.9423157894737
7530,1998,11,10,19,12.0,-11110501.50779644,-25446343.011906847,693873653.7600001,0.0,2638486508.8860426,2299809838.9463587,1406199490.56,6810245452.8,5675967231.84144,4894690695.699331,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,4894690695.699331,6467877327.259843,0.0,0.0,0.0,806.3873684210527
7531,1998,11,10,20,13.0,-10639387.679735271,-24367352.647872902,693873653.7600001,0.0,1997923086.779991,2329801126.186037,1406199490.56,6810245452.8,4653774562.031325,4958548121.966859,791910095.4184026,130457878.0830862,274669943.8695298,8621572765.312616,4958548121.966859,5445684657.449728,0.0,0.0,0.0,806.3873684210527
7532,1998,11,10,21,14.0,-9720236.71067919,-22262224.37603791,693873653.7600001,0.0,1380511632.2317595,2342349036.891262,1388549283.8400002,6721994419.199999,3658638477.820369,4985277395.785689,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,4985277395.785689,4450548573.238771,0.0,0.0,0.0,806.3873684210527
7533,1998,11,10,22,14.0,-17505934.250782456,-40093780.409166075,693873653.7600001,0.0,1380306158.0078776,2342546300.874067,1388549283.8400002,6721994419.199999,3658418320.6416826,4985699164.989091,791910095.4184026,130457878.0830862,274669943.8695298,8515671524.992615,4985699164.989091,4450328416.060085,0.0,0.0,0.0,806.3873684210527
7534,1998,11,10,23,16.0,-10033430.56966588,-22979531.183422416,693873653.7600001,0.0,121468173.14129302,2396713249.9344106,1370899077.12,6633743385.6,1646469101.4496534,5101173303.912067,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,5101173303.912067,2438379196.868056,0.0,0.0,0.0,806.3873684210527
7535,1998,11,10,24,17.0,-15520895.96898362,-35547454.127226934,693873653.7600001,0.0,0.0,2448187639.2525673,1370899077.12,6633743385.6,1479826520.5835211,5210994179.146666,791910095.4184026,130457878.0830862,274669943.8695298,8409770284.672616,5210994179.146666,2271736616.0019236,0.0,0.0,0.0,806.3873684210527
7536,1998,11,11,1,18.0,-6975020.916989697,-15974866.179028718,693873653.7600001,0.0,0.0,2055265076.1394446,1017894942.72,4868722713.599999,1243016228.9393158,4374295843.280467,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,4374295843.280467,1718162286.1903574,0.0,0.0,0.0,483.83242105263156
7537,1998,11,11,2,18.0,-12082157.143305227,-27671722.538947903,693873653.7600001,0.0,0.0,2047005457.4317513,1017894942.72,4868722713.599999,1238002309.7515955,4356726178.536913,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,4356726178.536913,1713148367.0026371,0.0,0.0,0.0,483.83242105263156
7538,1998,11,11,3,18.0,-5231265.687742272,-11981149.63427154,693873653.7600001,0.0,0.0,2038012737.541161,1017894942.72,4868722713.599999,1232532169.2363825,4337604044.636214,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,4337604044.636214,1707678226.4874241,0.0,0.0,0.0,483.83242105263156
7539,1998,11,11,4,18.0,-6516089.224741725,-14923776.518334102,693873653.7600001,0.0,0.0,2030648701.454371,1017894942.72,4868722713.599999,1228028007.5605798,4321958457.379335,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,4321958457.379335,1703174064.8116214,0.0,0.0,0.0,483.83242105263156
7540,1998,11,11,5,13.0,-4829003.461844801,-11059849.855522815,693873653.7600001,0.0,2577144484.0171657,1859793235.3492622,1017894942.72,4868722713.599999,5310369314.720193,3958140079.8535876,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,3958140079.8535876,5785515371.971234,0.0,0.0,0.0,483.83242105263156
7541,1998,11,11,6,12.0,-7959780.850891471,-18230258.435162544,693873653.7600001,0.0,3139860529.128323,1886369287.2383366,1088495769.6000001,5221726848.0,6240318711.6898365,4014688228.4446287,475146057.2510416,130457878.0830862,274669943.8695298,6715350439.552616,4014688228.4446287,6715464768.940878,0.0,0.0,0.0,483.83242105263156
7542,1998,11,11,7,11.0,-10111355.242807705,-23158001.79165428,693873653.7600001,0.0,3708729451.9547853,1912973510.4381201,1141446389.76,5486479948.8,7180275354.112402,4071296937.692436,633528076.3347219,130457878.0830862,274669943.8695298,7033054160.512616,4071296937.692436,7813803430.447124,0.0,0.0,0.0,645.1098947368422
7543,1998,11,11,8,11.0,58794857.52377318,12439481.618516192,693873653.7600001,0.0,3618614412.897845,1988456074.2663116,1212047216.6399999,5839484083.2,7079546648.708325,4231961459.6561437,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,4231961459.6561437,7871456744.126728,0.0,0.0,0.0,806.3873684210527
7544,1998,11,11,9,11.0,108559536.81622243,54505668.59647702,693873653.7600001,0.0,3633224758.6201515,1981455630.8585854,1212047216.6399999,5839484083.2,7099047348.629958,4217059521.2142057,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,4217059521.2142057,7890957444.048361,0.0,0.0,0.0,806.3873684210527
7545,1998,11,11,10,11.0,136837256.15993845,124374664.47854301,693873653.7600001,0.0,3646121240.0075355,1974732679.8486748,1212047216.6399999,5839484083.2,7115931728.437078,4202748487.146404,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,4202748487.146404,7907841823.855481,0.0,0.0,0.0,806.3873684210527
7546,1998,11,11,11,12.0,332509241.95067954,212901228.87566733,693873653.7600001,0.0,3032339085.5759807,1995161514.7866373,1212047216.6399999,5839484083.2,6131469453.260871,4246246438.533434,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,4246246438.533434,6923379548.679274,0.0,0.0,0.0,806.3873684210527
7547,1998,11,11,12,14.6,580705836.7959883,592812710.8186805,693873653.7600001,0.0,1397265275.029636,2061746267.038497,1212047216.6399999,5839484083.2,3516266260.286551,4388017147.839456,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,4388017147.839456,4308176355.704953,0.0,0.0,0.0,806.3873684210527
7548,1998,11,11,13,17.0,392624099.99723047,334507981.8908681,693873653.7600001,0.0,0.0,2173152658.642092,1229697423.3600001,5927735116.8,1314171334.2548482,4625274463.090506,791910095.4184026,130457878.0830862,274669943.8695298,7562560362.112616,4625274463.090506,2106081429.6732507,0.0,0.0,0.0,806.3873684210527
7549,1998,11,11,14,17.0,302548399.1998781,225287531.41438293,693873653.7600001,0.0,0.0,2215295140.1376014,1247347630.08,6015986150.4,1339259551.875164,4715180414.876692,791910095.4184026,130457878.0830862,274669943.8695298,7668461602.432615,4715180414.876692,2131169647.2935667,0.0,0.0,0.0,806.3873684210527
7550,1998,11,11,15,17.0,226709988.5589876,134163306.89324851,693873653.7600001,0.0,0.0,2231557236.9646945,1247347630.08,6015986150.4,1348805968.9394414,4749947195.87939,791910095.4184026,130457878.0830862,274669943.8695298,7668461602.432615,4749947195.87939,2140716064.3578439,0.0,0.0,0.0,806.3873684210527
7551,1998,11,11,16,16.0,218302461.4704311,69381879.59030998,693873653.7600001,0.0,373321314.62066704,2192790736.1782637,1247347630.08,6015986150.4,1931886458.15393,4667306779.219614,791910095.4184026,130457878.0830862,274669943.8695298,7668461602.432615,4667306779.219614,2723796553.5723324,0.0,0.0,0.0,806.3873684210527
7552,1998,11,11,17,14.0,37063731.94372681,-44770225.92487993,693873653.7600001,0.0,1634655886.175097,2111948089.6311038,1247347630.08,6015986150.4,3932006297.0404544,4494915719.542559,791910095.4184026,130457878.0830862,274669943.8695298,7668461602.432615,4494915719.542559,4723916392.458857,0.0,0.0,0.0,806.3873684210527
7553,1998,11,11,18,12.0,-53894074.44562343,-123433411.50624359,693873653.7600001,0.0,2918192794.224728,2042864899.8686044,1264997836.8,6104237184.0,5974819829.294801,4347819171.860379,475146057.2510416,130457878.0830862,274669943.8695298,7774362842.752616,4347819171.860379,6449965886.545842,0.0,0.0,0.0,483.83242105263156
7554,1998,11,11,19,12.0,-53894074.44562343,-123433411.50624359,693873653.7600001,0.0,2973684893.343657,2000921669.887542,1229697423.3600001,5927735116.8,6039595944.114773,4258541180.45526,475146057.2510416,130457878.0830862,274669943.8695298,7562560362.112616,4258541180.45526,6514742001.365814,0.0,0.0,0.0,483.83242105263156
7555,1998,11,11,20,11.0,-52928440.81482676,-121221824.15567774,693873653.7600001,0.0,3744667558.311647,1871977006.7013476,1141446389.76,5486479948.8,7213793850.819818,3984059083.866697,475146057.2510416,130457878.0830862,274669943.8695298,7033054160.512616,3984059083.866697,7688939908.070859,0.0,0.0,0.0,483.83242105263156
7556,1998,11,11,21,8.0,-52360025.98074972,-119919985.63553259,693873653.7600001,0.0,5780933519.010274,1695281882.105587,1070845562.8800001,5133475814.400001,10414036652.854153,3607899202.8245206,475146057.2510416,130457878.0830862,274669943.8695298,6609449199.232616,3607899202.8245206,10889182710.105194,0.0,0.0,0.0,483.83242105263156
7557,1998,11,11,22,7.0,-51481878.58140391,-117908767.69698253,693873653.7600001,0.0,6440908270.053098,1651369613.014503,1070845562.8800001,5133475814.400001,11459345891.980665,3514409038.7177134,475146057.2510416,130457878.0830862,274669943.8695298,6609449199.232616,3514409038.7177134,11934491949.231707,0.0,0.0,0.0,483.83242105263156
7558,1998,11,11,23,7.0,-51481878.58140391,-117908767.69698253,693873653.7600001,0.0,6529740628.43933,1584504169.2179499,1017894942.72,4868722713.599999,11563209988.36042,3372082356.5749655,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,3372082356.5749655,12038356045.611462,0.0,0.0,0.0,483.83242105263156
7559,1998,11,11,24,7.0,-51481878.58140391,-117908767.69698253,693873653.7600001,0.0,6548686240.925029,1572561145.9567604,1017894942.72,4868722713.599999,11586764926.142517,3346659899.7174764,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,3346659899.7174764,12061910983.393559,0.0,0.0,0.0,483.83242105263156
7560,1998,11,12,1,6.0,-51380661.398644134,-117676950.33487728,693873653.7600001,0.0,7209960152.129645,1529543264.7116497,1017894942.72,4868722713.599999,12634721891.712015,3255074278.240745,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,3255074278.240745,13109867948.963057,0.0,0.0,0.0,483.83242105263156
7561,1998,11,12,2,6.0,-52141195.871444166,-119418799.7962782,693873653.7600001,0.0,7228627623.679285,1517278109.541082,1017894942.72,4868722713.599999,12657631736.845413,3228965743.454625,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,3228965743.454625,13132777794.096455,0.0,0.0,0.0,483.83242105263156
7562,1998,11,12,3,5.0,-41665851.003018364,-95427153.82935834,693873653.7600001,0.0,7891802740.924318,1473690116.0840807,1017894942.72,4868722713.599999,13708340699.433727,3136165887.8755026,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,3136165887.8755026,14183486756.684769,0.0,0.0,0.0,483.83242105263156
7563,1998,11,12,4,6.0,-52141195.871444166,-119418799.7962782,693873653.7600001,0.0,7265456290.949839,1493751692.4117396,1017894942.72,4868722713.599999,12703235486.405897,3178885598.482544,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,3178885598.482544,13178381543.656939,0.0,0.0,0.0,483.83242105263156
7564,1998,11,12,5,4.0,-48959920.02842296,-112132734.78290275,693873653.7600001,0.0,8593748361.413984,1420463750.9600883,1017894942.72,4868722713.599999,14817868513.892136,3022849842.455823,475146057.2510416,130457878.0830862,274669943.8695298,6291745478.272615,3022849842.455823,15293014571.143177,0.0,0.0,0.0,483.83242105263156
7565,1998,11,12,6,3.0,-48157999.3214765,-110296098.57318787,693873653.7600001,0.0,9171202318.700027,1450813678.5553675,1088495769.6000001,5221726848.0,15774817462.459023,3087428575.383267,475146057.2510416,130457878.0830862,274669943.8695298,6715350439.552616,3087428575.383267,16249963519.710064,0.0,0.0,0.0,483.83242105263156
7566,1998,11,12,7,4.0,-52838469.1405555,-121015762.34260342,693873653.7600001,0.0,8436961292.040997,1540571789.605966,1141446389.76,5486479948.8,14635264203.952623,3278498699.100346,633528076.3347219,130457878.0830862,274669943.8695298,7033054160.512616,3278498699.100346,15268792280.287346,0.0,0.0,0.0,645.1098947368422
7567,1998,11,12,8,6.0,231529533.53486603,110497852.432825,693873653.7600001,0.0,7077625647.118994,1671163554.13541,1212047216.6399999,5839484083.2,12505453477.550026,3556494269.2934318,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,3556494269.2934318,13297363572.968428,0.0,0.0,0.0,806.3873684210527
7568,1998,11,12,9,8.0,440044252.9374575,373648689.70340663,693873653.7600001,0.0,5824381256.322572,1723145933.4227083,1212047216.6399999,5839484083.2,10501539637.008339,3667172001.3957806,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,3667172001.3957806,11293449732.42674,0.0,0.0,0.0,806.3873684210527
7569,1998,11,12,10,9.0,476907586.8520871,487602894.1900587,693873653.7600001,0.0,5186173879.454729,1752251845.7671335,1212047216.6399999,5839484083.2,9482640756.765179,3729144018.589265,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,3729144018.589265,10274550852.18358,0.0,0.0,0.0,806.3873684210527
7570,1998,11,12,11,11.0,453504462.7620195,548308577.7129999,693873653.7600001,0.0,3893620619.0664062,1816042579.011638,1212047216.6399999,5839484083.2,7421996375.830769,3864965991.3150463,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,3864965991.3150463,8213906471.249171,0.0,0.0,0.0,806.3873684210527
7571,1998,11,12,12,11.0,423391501.94082683,383504143.56071854,693873653.7600001,0.0,3874673452.6601753,1823462641.740306,1212047216.6399999,5839484083.2,7395689905.630054,3880766599.5911713,791910095.4184026,130457878.0830862,274669943.8695298,7456659121.792616,3880766599.5911713,8187600001.048457,0.0,0.0,0.0,806.3873684210527
7572,1998,11,12,13,12.0,382892706.54182094,458012005.20882845,693873653.7600001,0.0,3201044858.404096,1874444350.7279234,1229697423.3600001,5927735116.8,6332477418.097582,3989304790.950432,791910095.4184026,130457878.0830862,274669943.8695298,7562560362.112616,3989304790.950432,7124387513.515985,0.0,0.0,0.0,806.3873684210527
7573,1998,11,12,14,12.0,288928093.75092524,304152854.07754713,693873653.7600001,0.0,3155852258.987381,1901161434.4745731,1247347630.08,6015986150.4,6275208292.650472,4046179886.8223186,791910095.4184026,130457878.0830862,274669943.8695298,7668461602.432615,4046179886.8223186,7067118388.068874,0.0,0.0,0.0,806.3873684210527
7574,1998,11,12,15,12.0,210808755.6668623,185599014.37167096,693873653.7600001,0.0,3141767557.7294116,1907538755.9510813,1247347630.08,6015986150.4,6256173087.449849,4059759365.9815807,791910095.4184026,130457878.0830862,274669943.8695298,7668461602.432615,4059759365.9815807,7048083182.868252,0.0,0.0,0.0,806.3873684210527
7575,1998,11,12,16,11.0,204445104.57517624,91029949.91672237,693873653.7600001,0.0,3783934297.5919356,1879468090.3135302,1247347630.08,6015986150.4,7282121447.034626,3999992839.893098,791910095.4184026,130457878.0830862,274669943.8695298,7668461602.432615,3999992839.893098,8074031542.453029,0.0,0.0,0.0,806.3873684210527
7576,1998,11,12,17,9.0,12846136.455930792,-65917462.26094755,693873653.7600001,0.0,5041487406.999317,1825172893.9090123,1247347630.08,6015986150.4,9291633604.131266,3884392713.069401,791910095.4184026,130457878.0830862,274669943.8695298,7668461602.432615,3884392713.069401,10083543699.549667,0.0,0.0,0.0,806.3873684210527
7577,1998,11,12,18,8.0,-53106073.710604675,-121628656.1598849,693873653.7600001,0.0,5685560981.791143,1788631734.1483474,1264997836.8,6104237184.0,10315562202.647663,3806596021.9869943,475146057.2510416,130457878.0830862,274669943.8695298,7774362842.752616,3806596021.9869943,10790708259.898705,0.0,0.0,0.0,483.83242105263156
7578,1998,11,12,19,8.0,-41888020.78459978,-95935988.50842606,693873653.7600001,0.0,5741541238.261608,1748012858.9644606,1229697423.3600001,5927735116.8,10381934938.323168,3720135727.116269,475146057.2510416,130457878.0830862,274669943.8695298,7562560362.112616,3720135727.116269,10857080995.57421,0.0,0.0,0.0,483.83242105263156
7579,1998,11,12,20,7.0,-52988301.58663391,-121358923.07342628,693873653.7600001,0.0,6508440937.78767,1621500401.395301,1141446389.76,5486479948.8,11550972420.817333,3450830455.246668,475146057.2510416,130457878.0830862,274669943.8695298,7033054160.512616,3450830455.246668,12026118478.068375,0.0,0.0,0.0,483.83242105263156
